Código,Descripción,tipo,grupo,nivel,padre,es_titular,prefijo
407010116417,Bono de rendimiento personal jubilado auxiliar docente e investigacion,D,EGRESO,4,407010116000,False,407
407010116418,Bono doctor personal jubilado auxiliar docente e investigacion,D,EGRESO,4,407010116000,False,407
407010116419,Prima Familiar personal jubilado auxiliar docente,D,EGRESO,4,407010116000,False,407
407010116420,Prima de Transporte personal jubilado auxiliar docente,D,EGRESO,4,407010116000,False,407
407010116520,Bono Reconocimiento personal Jubilado Profesional,D,EGRESO,4,407010116000,False,407
407010116530,Bono Reconocimiento personal Jubilado Técnico Superior,D,EGRESO,4,407010116000,False,407
407010116540,Bono Reconocimiento personal Jubilado Servicio Apoyo,D,EGRESO,4,407010116000,False,407
407010116600,OTRAS SUBVENCIONES SOCIO-ECONOMICAS PERSONAL JUBILADO ADMINISTRATIVO,T,EGRESO,4,407010116000,True,407
407010116601,Prima por hijo personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116602,Prima por hijos con discapacidad personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116603,Prima profesional personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116604,Prima tecnico superior personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116605,Bono asistencial personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116606,Prima por hogar personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116607,Becas personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116608,Ayuda para adquisicion de uniformes y utiles escolares personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116609,Aporte patronal para gastos de guarderia y preescolar personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116610,Bono recreacional personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116611,Ayudas para adquisicion de lentes personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116612,Ayudas por matrimonio personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116613,Ayudas por nacimiento personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116614,Ayudas por defuncion personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116615,Aportes para la adquisicion de juguetes para los hijos del personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116616,Prima postgrado personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116617,Gastos de representacion personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116618,Prima de cargo personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116619,Prima de jerarquia personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116620,Prima de confianza personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116621,Prima Familiar personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116622,Beca Honor Personal Jubilado Administrativo Profesional,D,EGRESO,4,407010116000,False,407
407010116623,Anticipo de Prestaciones personal jubilado Administrativo Apoyo,D,EGRESO,4,407010116000,False,407
407010116624,Anticipo de Prestaciones personal jubilado Administrativo Profesional,D,EGRESO,4,407010116000,False,407
407010116625,Prima postgrado Maestría personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116626,Prima postgrado Doctorado personal jubilado administrativo,D,EGRESO,4,407010116000,False,407
407010116627,Bono Nocturno Personal Jubilado Administrativo Apoyo y Servicio,D,EGRESO,4,407010116000,False,407
407010116628,Bono Nocturno Personal Jubilado Administrativo Profesional,D,EGRESO,4,407010116000,False,407
407010116629,"Prima especial conductores, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116630,"Prima de responsabilidad, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116631,"Bono Alimentación, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116632,"Prima Rango V, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116633,"Prima Rango V, personal Jubilado Administrativo Profesional",D,EGRESO,4,407010116000,False,407
407010116634,"LPH, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116635,"Prima Chofer, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116636,"Prima de Transporte, personal Jubilado Administrativo",D,EGRESO,4,407010116000,False,407
407010116637,Reconocimiento personal Administrativo,D,EGRESO,4,407010116000,False,407
407010116700,Bono reconocimiento personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116800,OTRAS SUBVENCIONES SOCIO-ECONOMICAS PERSONAL JUBILADO OBRERO,T,EGRESO,4,407010116000,True,407
407010116801,Bono recreacional personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116802,Prima por hijos con discapacidad personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116803,Prima por hijos personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116804,Bono asistencial personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116805,Prima por hogar personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116806,Prima especial de chofer de autoridad personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116807,Prima especial de chofer rutas extraurbanas personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116808,Prima chofer personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116809,Becas personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116810,Ayuda para adquisicion de uniformes y utiles escolares personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116811,Aporte patronal para gastos de guarderia y preescolar personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116812,Ayudas por matrimonio personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116813,Ayudas por nacimiento personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116814,Ayudas por defuncion personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116815,Aportes para la adquisicion de juguetes para los hijos del personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116816,Ayudas para adquisicion de lentes personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116817,Prima profesional personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116818,Prima tecnico superior personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116819,Prima postgrado personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116820,LPH personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116821,Prima Familiar personal jubilado obrero,D,EGRESO,4,407010116000,False,407
407010116822,"Bono Nocturno, personal jubilado obrero",D,EGRESO,4,407010116000,False,407
407010116823,"Dias Feriados, personal jubilado obrero",D,EGRESO,4,407010116000,False,407
407010116824,"Cesta tickst, personal jubilado obrero",D,EGRESO,4,407010116000,False,407
407010116825,"Prima de Transporte, personal jubilado obrero",D,EGRESO,4,407010116000,False,407
407010116828,Bono Lácteo personal Jubilado Obrero,D,EGRESO,4,407010116000,False,407
407010130000,INCAPACIDAD TEMPORAL SIN HOSPITALIZACION,T,EGRESO,3,407010000000,True,407
407010131000,Incapacidad temporal con hospitalización,D,EGRESO,3,407010000000,False,407
407010132000,Reposo por maternidad,D,EGRESO,3,407010000000,False,407
407010133000,Indemnización por paro forzoso,D,EGRESO,3,407010000000,False,407
407010134000,Otros tipos de incapacidad temporal,D,EGRESO,3,407010000000,False,407
407010135000,Indemnización por comisión por pensiones,D,EGRESO,3,407010000000,False,407
407010136000,Indemnización por comisión por cesantía,D,EGRESO,3,407010000000,False,407
407010137000,Incapacidad parcial,D,EGRESO,3,407010000000,False,407
407010138000,Invalidez,D,EGRESO,3,407010000000,False,407
407010139000,"Pensiones por vejez, viudez y orfandad",D,EGRESO,3,407010000000,False,407
407010140000,INDEMNIZACION POR CESANTIA,T,EGRESO,3,407010000000,True,407
407010141000,Otras pensiones y demás prestaciones en dinero,D,EGRESO,3,407010000000,False,407
407010142000,Incapacidad parcial por accidente común,D,EGRESO,3,407010000000,False,407
407010143000,Incapacidad parcial por enfermedades profesionales,D,EGRESO,3,407010000000,False,407
407010144000,Incapacidad parcial por accidente de trabajo,D,EGRESO,3,407010000000,False,407
407010145000,Indemnización única por invalidez,D,EGRESO,3,407010000000,False,407
407010146000,Indemnización única por vejez,D,EGRESO,3,407010000000,False,407
407010147000,Sobrevivientes por enfermedad común,D,EGRESO,3,407010000000,False,407
407010148000,Sobrevivientes por accidente común,D,EGRESO,3,407010000000,False,407
407010149000,Sobrevivientes por enfermedades profesionales,D,EGRESO,3,407010000000,False,407
407010150000,SOBREVIVIENTES POR ACCIDENTES DE TRABAJO,T,EGRESO,3,407010000000,True,407
407010151000,Indemnizaciones por conmutación de renta,D,EGRESO,3,407010000000,False,407
407010152000,Indemnizaciones por conmutación de pensiones,D,EGRESO,3,407010000000,False,407
407010153000,Indemnizaciones por comisión de renta,D,EGRESO,3,407010000000,False,407
407010154000,Asignación por nupcias,D,EGRESO,3,407010000000,False,407
407010155000,Asignación por funeraria,D,EGRESO,3,407010000000,False,407
407010156000,Otras asignaciones,D,EGRESO,3,407010000000,False,407
407010170000,Subsidios educacionales al sector privado,D,EGRESO,3,407010000000,False,407
407010171000,Subsidios a universidades privadas,D,EGRESO,3,407010000000,False,407
407010172000,Subsidios culturales al sector privado,D,EGRESO,3,407010000000,False,407
407010173000,Subsidios a instituciones benéficas privadas,D,EGRESO,3,407010000000,False,407
407010174000,Subsidios a centros de empleados,D,EGRESO,3,407010000000,False,407
407010175000,SUBSIDIOS A ORGANISMOS LABORALES Y GREMIALES,T,EGRESO,3,407010000000,True,407
407010175001,Asociacion de profesores (APUCV),D,EGRESO,4,407010175000,False,407
407010175002,Sindicato nacional de trabajadores (SINATRA-UCV),D,EGRESO,4,407010175000,False,407
407010175003,Sindicato unico de trabajadores (SUTRA-UCV),D,EGRESO,4,407010175000,False,407
407010175004,Asociacion venezolana de rectores universitarios (AVERU),D,EGRESO,4,407010175000,False,407
407010175005,Asociacion de profesionales universitarios en funciones administrativas y tecnicas (APUFAT),D,EGRESO,4,407010175000,False,407
407010175006,Sindicato Nacional de Trabajadores y Trabajadoras de la Universidad Central de Venezuela (SINTTRAUCV),D,EGRESO,4,407010175000,False,407
407010176000,Subsidios a entidades religiosas,D,EGRESO,3,407010000000,False,407
407010177000,Subsidios a entidades deportivas y recreativas de carácter privado,D,EGRESO,3,407010000000,False,407
407010178000,Subsidios científicos al sector privado,D,EGRESO,3,407010000000,False,407
407010179000,Subsidios a cooperativas,D,EGRESO,3,407010000000,False,407
407010180000,Subsidios a empresas privadas,D,EGRESO,3,407010000000,False,407
407010199000,Otras transferencias corrientes internas al sector privado,D,EGRESO,3,407010000000,False,407
407010200000,DONACIONES CORRIENTES INTERNAS AL SECTOR PRIVADO,T,EGRESO,3,407010000000,True,407
407010201000,DONACIONES CORRIENTES A PERSONAS,T,EGRESO,3,407010000000,True,407
407010201010,Donaciones corrientes a personas naturales,D,EGRESO,4,407010201000,False,407
407010201020,"Ayudas para gastos medicos, odontologicos y de hospitalizacion estudiantes",D,EGRESO,4,407010201000,False,407
407010201030,Ayudas para adquisicion de medicinas para estudiantes,D,EGRESO,4,407010201000,False,407
407010201040,Ayudas economicas para estudiantes,D,EGRESO,4,407010201000,False,407
407010201050,Ayudas economicas para el cuerpo de guias del complejo cultural ucv,D,EGRESO,4,407010201000,False,407
407010202000,Donaciones corrientes a instituciones sin fines de lucro,D,EGRESO,3,407010000000,False,407
407010300000,TRANSFERENCIAS CORRIENTES INTERNAS AL SECTOR PUBLICO,T,EGRESO,3,407010000000,True,407
407010301000,Transferencias corrientes a la República,D,EGRESO,3,407010000000,False,407
407010302000,TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES,T,EGRESO,3,407010000000,True,407
407010302001,Transferencias a fundaciones,D,EGRESO,4,407010302000,False,407
407010302002,Transferencias a universidades,D,EGRESO,4,407010302000,False,407
407010303000,Transferencias corrientes a entes descentralizados sin fines empresariales para atender beneficios de la seguridad social,D,EGRESO,3,407010000000,False,407
407010304000,Transferencias corrientes a instituciones de protección social,D,EGRESO,3,407010000000,False,407
407010305000,Transferencias corrientes a instituciones de protección social para atender beneficios de la seguridad social,D,EGRESO,3,407010000000,False,407
407010306000,Transferencias corrientes a entes descentralizados con fines empresariales petroleros,D,EGRESO,3,407010000000,False,407
407010307000,Transferencias corrientes a entes descentralizados con fines empresariales no petroleros,D,EGRESO,3,407010000000,False,407
407010308000,Transferencias corrientes a entes descentralizados financieros bancarios,D,EGRESO,3,407010000000,False,407
407010309000,Transferencias corrientes a entes descentralizados financieros no bancarios,D,EGRESO,3,407010000000,False,407
407010310000,Transferencias corrientes al Poder Estadal,D,EGRESO,3,407010000000,False,407
407010311000,Transferencias corrientes al Poder Municipal,D,EGRESO,3,407010000000,False,407
407010313000,Subsidios otorgados por normas externas,D,EGRESO,3,407010000000,False,407
407010314000,Incentivos otorgados por normas externas,D,EGRESO,3,407010000000,False,407
407010315000,Subsidios otorgados por precios políticos,D,EGRESO,3,407010000000,False,407
407010316000,Subsidios de costos sociales por normas externas,D,EGRESO,3,407010000000,False,407
407010399000,Otras transferencias corrientes internas al sector público,D,EGRESO,3,407010000000,False,407
407010400000,DONACIONES CORRIENTES INTERNAS AL SECTOR PUBLICO,T,EGRESO,3,407010000000,True,407
407010401000,Donaciones corrientes a la República,D,EGRESO,3,407010000000,False,407
407010402000,Donaciones corrientes a entes descentralizados sin fines empresariales,D,EGRESO,3,407010000000,False,407
407010403000,Donaciones corrientes a instituciones de protección social,D,EGRESO,3,407010000000,False,407
407010404000,Donaciones corrientes a entes descentralizados con fines empresariales petroleros,D,EGRESO,3,407010000000,False,407
407010405000,Donaciones corrientes a entes descentralizados con fines empresariales no petroleros,D,EGRESO,3,407010000000,False,407
407010406000,Donaciones corrientes a entes descentralizados financieros bancarios,D,EGRESO,3,407010000000,False,407
407010407000,Donaciones corrientes a entes descentralizados financieros no bancarios,D,EGRESO,3,407010000000,False,407
407010408000,Donaciones corrientes al Poder Estadal,D,EGRESO,3,407010000000,False,407
407010409000,Donaciones corrientes al Poder Municipal,D,EGRESO,3,407010000000,False,407
407010500000,"PENSIONES DE ALTOS FUNCIONARIOS Y ALTAS FUNCIONARIAS DEL PODER PUBLICO Y DE ELECCION POPULAR, DEL PERSONAL DE ALTO NIVEL Y DE DIRECCION",T,EGRESO,3,407010000000,True,407
407010501000,Pensiones de altos funcionarios y altas funcionarias del poder público y de elección popular,D,EGRESO,3,407010000000,False,407
407010502000,Pensiones del personal de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010506000,Aguinaldos de altos funcionarios y altas funcionarias del poder público y de elección popular pensionados,D,EGRESO,3,407010000000,False,407
407010507000,Aguinaldos del personal pensionado de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010511000,Aportes a caja de ahorro de altos funcionarios y altas funcionarias del poder público y de elección popular pensionados,D,EGRESO,3,407010000000,False,407
407010512000,Aportes a caja de ahorro del personal pensionado de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010516000,"Aportes a los servicios de salud, accidentes personales y gastos funerarios de altos funcionarios y altas funcionarias del poder público y de elección popular pensionados",D,EGRESO,3,407010000000,False,407
407010517000,"APORTES A LOS SERVICIOS DE SALUD, ACCIDENTES PERSONALES Y GASTOS FUNERARIOS DEL PERSONAL PENSIONADO DE ALTO NIVEL Y DE DIRECCION",T,EGRESO,3,407010000000,True,407
407010517001,Aporte al seguro hcm basico personal pensionado alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010517002,Aporte al seguro de vida personal pensionado alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010517003,Contingencia medica personal pensionado alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010517004,Examen medico tutorial personal pensionado alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010517005,Aporte al seguro hcm federativo personal pensionado alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010517006,Servicios de salud personal alto nivel y de direccion,D,EGRESO,4,407010517000,False,407
407010598000,Otras subvenciones de altos funcionarios y altas funcionarias del poder público y de elección popular pensionados,D,EGRESO,3,407010000000,False,407
407010599000,OTRAS SUBVENCIONES DEL PERSONAL PENSIONADO DE ALTO NIVEL Y DE DIRECCION,T,EGRESO,3,407010000000,True,407
407010599001,Bono recreacional personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599002,Prima por hijos con discapacidad personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599003,Prima por hijos personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599004,Prima por hogar personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599005,Bono asistencial personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599006,Bono doctor personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599007,Becas personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599008,Ayuda para adquisicion de uniformes y utiles escolares personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599009,Aporte patronal para gastos de guarderia y preescolar personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599010,Aportes para la adquisicion de juguetes para los hijos del personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599011,Ayudas para adquisicion de lentes personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599012,Ayudas por matrimonio personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599013,Ayudas por nacimiento personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599014,Ayudas por defuncion personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599015,Bono de apoyo didactico personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599016,Bono de reconocimiento personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599017,Bono de rendimiento personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599018,Aporte patronal al fondo de jubilaciones personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599019,Gastos de representacion personal pensionado alto nivel y de direccion,D,EGRESO,4,407010599000,False,407
407010599020,Prima de cargo de rector jubilado,D,EGRESO,4,407010599000,False,407
407010600000,"JUBILACIONES DE ALTOS FUNCIONARIOS Y ALTAS FUNCIONARIAS DEL PODER PUBLICO Y DE ELECCION POPULAR, DEL PERSONAL DE ALTO NIVEL Y DE DIRECCION",T,EGRESO,3,407010000000,True,407
407010601000,Jubilaciones de altos funcionarios y altas funcionarias del poder público y de elección popular,D,EGRESO,3,407010000000,False,407
407010602000,Jubilaciones del personal de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010606000,Aguinaldos de altos funcionarios y altas funcionarias del poder público y de elección popular jubilados,D,EGRESO,3,407010000000,False,407
407010607000,Aguinaldos del personal jubilado de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010611000,Aportes a caja de ahorro de altos funcionarios y altas funcionarias del poder público y de elección popular jubilados,D,EGRESO,3,407010000000,False,407
407010612000,Aportes a caja de ahorro del personal jubilado de alto nivel y de dirección,D,EGRESO,3,407010000000,False,407
407010616000,"Aportes a los servicios de salud, accidentes personales y gastos funerarios de altos funcionarios y altas funcionarias del poder público y de elección popular jubilados",D,EGRESO,3,407010000000,False,407
407010617000,"APORTES A LOS SERVICIOS DE SALUD, ACCIDENTES PERSONALES Y GASTOS FUNERARIOS DEL PERSONAL JUBILADO DE ALTO NIVEL Y DE DIRECCION",T,EGRESO,3,407010000000,True,407
407010617001,Aporte al seguro hcm basico personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010617002,Aporte al seguro de vida personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010617003,Contingencia medica personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010617004,Examen medico integral personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010617005,Aporte al seguro hcm federativo personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010617006,Servicios de salud personal jubilado alto nivel y de direccion,D,EGRESO,4,407010617000,False,407
407010698000,Otras subvenciones de altos funcionarios y altas funcionarias del poder público y de elección popular jubilados,D,EGRESO,3,407010000000,False,407
407010699000,OTRAS SUBVENCIONES DEL PERSONAL JUBILADO DE ALTO NIVEL Y DE DIRECCION,T,EGRESO,3,407010000000,True,407
407010699001,Bono recreacional personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699002,Prima por hijos con discapacidad personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699003,Prima por hijos personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699004,Prima por hogar personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699005,Bono asistencial personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699006,Bono doctor personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699007,Becas personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699008,Ayuda para adquisicion de uniformes y utiles escolares personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699009,Aporte patronal para gastos de guarderia y preescolar personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699010,Aportes para la adquisicion de juguetes para los hijos del personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699011,Ayudas para adquisicion de lentes personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699012,Ayudas por matrimonio personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699013,Ayudas por nacimiento personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699014,Ayudas por defuncion personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699015,Bono de apoyo didactico personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699016,Bono de reconocimiento personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699017,Bono de rendimiento personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699018,Aporte patronal al fondo de jubilaciones personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699019,Gastos de representacion personal jubilado alto nivel y de direccion,D,EGRESO,4,407010699000,False,407
407010699020,Prima de cargo de rector jubilado,D,EGRESO,4,407010699000,False,407
407020000000,TRANSFERENCIAS Y DONACIONES CORRIENTES AL EXTERIOR,T,EGRESO,2,407000000000,True,407
407020100000,TRANSFERENCIAS CORRIENTES AL EXTERIOR,T,EGRESO,3,407020000000,True,407
407020101000,Becas de capacitación e investigación en el exterior,D,EGRESO,3,407020000000,False,407
407020102000,Transferencias corrientes a instituciones sin fines de lucro,D,EGRESO,3,407020000000,False,407
407020103000,Transferencias corrientes a gobiernos extranjeros,D,EGRESO,3,407020000000,False,407
407020104000,Transferencias corrientes a organismos internacionales,D,EGRESO,3,407020000000,False,407
407020200000,DONACIONES CORRIENTES AL EXTERIOR,T,EGRESO,3,407020000000,True,407
407020201000,Donaciones corrientes a personas,T,EGRESO,3,407020000000,True,407
407020202000,Donaciones corrientes a instituciones sin fines de lucro,D,EGRESO,3,407020000000,False,407
407020203000,Donaciones corrientes a gobiernos extranjeros,D,EGRESO,3,407020000000,False,407
407020204000,Donaciones corrientes a organismos internacionales,D,EGRESO,3,407020000000,False,407
407030000000,TRANSFERENCIAS Y DONACIONES DE CAPITAL INTERNAS,T,EGRESO,2,407000000000,True,407
407030100000,TRANSFERENCIAS DE CAPITAL INTERNAS AL SECTOR PRIVADO,T,EGRESO,3,407030000000,True,407
407030101000,Transferencias de capital a personas,D,EGRESO,3,407030000000,False,407
407030102000,Transferencias de capital a instituciones sin fines de lucro,D,EGRESO,3,407030000000,False,407
407030103000,Transferencias de capital a empresas privadas,D,EGRESO,3,407030000000,False,407
407030200000,DONACIONES DE CAPITAL INTERNAS AL SECTOR PRIVADO,T,EGRESO,3,407030000000,True,407
407030201000,Donaciones de capital a personas,D,EGRESO,3,407030000000,False,407
407030202000,Donaciones de capital a instituciones sin fines de lucro,D,EGRESO,3,407030000000,False,407
407030300000,TRANSFERENCIAS DE CAPITAL INTERNAS AL SECTOR PUBLICO,T,EGRESO,3,407030000000,True,407
407030301000,Transferencias de capital a la República,D,EGRESO,3,407030000000,False,407
407030302000,Transferencias de capital a entes descentralizados sin fines empresariales,D,EGRESO,3,407030000000,False,407
407030303000,Transferencias de capital a instituciones de protección social,D,EGRESO,3,407030000000,False,407
407030304000,Transferencias de capital a entes descentralizados con fines empresariales petroleros,D,EGRESO,3,407030000000,False,407
407030305000,Transferencias de capital a entes descentralizados con fines empresariales no petroleros,D,EGRESO,3,407030000000,False,407
407030306000,Transferencias de capital a entes descentralizados financieros bancarios,D,EGRESO,3,407030000000,False,407
407030307000,Transferencias de capital a entes descentralizados financieros no bancarios,D,EGRESO,3,407030000000,False,407
407030308000,Transferencias de capital al Poder Estadal,D,EGRESO,3,407030000000,False,407
407030309000,Transferencias de capital al Poder Municipal,D,EGRESO,3,407030000000,False,407
407030399000,Otras transferencias de capital internas al sector público,D,EGRESO,3,407030000000,False,407
407030400000,DONACIONES DE CAPITAL INTERNAS AL SECTOR PUBLICO,T,EGRESO,3,407030000000,True,407
407030401000,Donaciones de capital a la República,D,EGRESO,3,407030000000,False,407
407030402000,Donaciones de capital a entes descentralizados sin fines empresariales,D,EGRESO,3,407030000000,False,407
407030403000,Donaciones de capital a instituciones de protección social,D,EGRESO,3,407030000000,False,407
407030404000,Donaciones de capital a entes descentralizados con fines empresariales petroleros,D,EGRESO,3,407030000000,False,407
407030405000,Donaciones de capital a entes descentralizados con fines empresariales no petroleros,D,EGRESO,3,407030000000,False,407
407030406000,Donaciones de capital a entes descentralizados financieros bancarios,D,EGRESO,3,407030000000,False,407
407030407000,Donaciones de capital a entes descentralizados financieros no bancarios,D,EGRESO,3,407030000000,False,407
407030408000,Donaciones de capital al Poder Estatal,D,EGRESO,3,407030000000,False,407
407030409000,Donaciones de capital al Poder Municipal,D,EGRESO,3,407030000000,False,407
407040000000,TRANSFERENCIAS Y DONACIONES DE CAPITAL AL EXTERIOR,T,EGRESO,2,407000000000,True,407
407040100000,TRANSFERENCIAS DE CAPITAL AL EXTERIOR,T,EGRESO,3,407040000000,True,407
407040101000,Transferencias de capital a personas,D,EGRESO,3,407040000000,False,407
407040102000,Transferencias de capital a instituciones sin fines de lucro,D,EGRESO,3,407040000000,False,407
407040103000,Transferencias de capital a gobiernos extranjeros,D,EGRESO,3,407040000000,False,407
407040104000,Transferencias de capital a organismos internacionales,D,EGRESO,3,407040000000,False,407
407040200000,DONACIONES DE CAPITAL AL EXTERIOR,T,EGRESO,3,407040000000,True,407
407040201000,Donaciones de capital a personas,D,EGRESO,3,407040000000,False,407
407040202000,Donaciones de capital a instituciones sin fines de lucro,D,EGRESO,3,407040000000,False,407
407040203000,Donaciones de capital a gobiernos extranjeros,D,EGRESO,3,407040000000,False,407
407040204000,Donaciones de capital a organismos internacionales,D,EGRESO,3,407040000000,False,407
407050000000,SITUADO,T,EGRESO,2,407000000000,True,407
407050100000,SITUADO CONSTITUCIONAL,T,EGRESO,3,407050000000,True,407
407050101000,Situado Estadal,D,EGRESO,3,407050000000,False,407
407050102000,Situado Municipal,D,EGRESO,3,407050000000,False,407
407050200000,Situado Estadal a Municipal,D,EGRESO,3,407050000000,False,407
407060000000,SUBSIDIO DE REGIMEN ESPECIAL,T,EGRESO,2,407000000000,True,407
407060100000,Subsidio de Régimen Especial,D,EGRESO,3,407060000000,False,407
